rank_id	snv	bi_allelic	singleton	release_adj	bin	min_score	max_score	n	n_ins	n_del	n_ti	n_tv	n_1bp_indel	n_mod3bp_indel	n_clinvar	n_singleton	n_validated_de_novos	n_high_confidence_de_novos	n_de_novo	n_trans_singletons	n_untrans_singletons	n_train_trans_singletons	n_omni	n_mills	n_hapmap	n_kgp_high_conf_snvs	fail_hard_filters	n_vqsr_pos_train	n_vqsr_neg_train	model	n_biallelic	data_type
rank	False	True	True	True	90	-3.571	-3.36	3473	1104	2369	0	0	1769	512	0	3473	0	0	0	0	1	0	0	0	0	0	8	0	3409	VQSR	3473	genomes
rank	False	True	True	True	91	0.046845088587082875	0.062169980803911874	427	204	223	0	0	154	75	0	427	0	0	0	0	0	0	0	0	0	0	19	1	270	RF	427	genomes
rank	False	True	True	True	91	-3.86	-3.571	3131	1060	2071	0	0	1479	501	0	3131	0	0	0	0	2	0	0	1	0	0	6	1	3007	VQSR	3131	genomes
rank	False	True	True	True	92	0.03604801634052515	0.046674453081716416	409	194	215	0	0	182	73	0	409	0	0	0	0	2	0	0	0	0	0	23	0	250	RF	409	genomes
rank	False	True	True	True	92	-4.289	-3.86	2833	932	1901	0	0	1321	456	0	2833	0	0	0	0	9	0	0	0	0	0	6	1	2596	VQSR	2833	genomes
rank	False	True	True	True	93	0.026943802964621524	0.03587191175853217	429	233	196	0	0	207	77	0	429	0	0	0	0	4	0	0	0	0	0	41	0	308	RF	429	genomes
rank	False	True	True	True	93	-5.002	-4.29	2309	874	1435	0	0	903	454	0	2309	0	0	0	0	1	0	0	0	0	0	7	2	1812	VQSR	2309	genomes
rank	False	True	True	True	94	0.020515668035193075	0.026936880945615988	189	89	100	0	0	87	27	0	189	0	0	0	0	1	0	0	0	0	0	22	0	137	RF	189	genomes
rank	False	True	True	True	94	-6.23	-5.002	1566	696	870	0	0	529	339	0	1566	0	0	0	0	5	0	0	0	0	0	9	0	674	VQSR	1566	genomes
rank	False	True	True	True	95	0.014662063419702135	0.0204655888831591	165	83	82	0	0	72	31	0	165	0	0	0	0	0	0	0	0	0	0	32	0	127	RF	165	genomes
rank	False	True	True	True	95	-8.224	-6.232	1028	468	560	0	0	244	253	0	1028	0	0	0	0	2	0	0	0	0	0	19	0	67	VQSR	1028	genomes
rank	False	True	True	True	96	0.010673221402636945	0.014492688717758127	112	54	58	0	0	51	14	0	112	0	0	0	0	0	0	0	0	0	0	23	0	89	RF	112	genomes
rank	False	True	True	True	96	-11.16	-8.226	631	303	328	0	0	174	127	0	631	0	0	0	0	0	0	0	0	0	0	21	0	1	VQSR	631	genomes
rank	False	True	True	True	97	0.007769261150430867	0.010597906903956235	99	56	43	0	0	34	26	0	99	0	0	0	0	0	0	0	0	0	0	12	0	62	RF	99	genomes
rank	False	True	True	True	97	-14.98	-11.17	264	125	139	0	0	60	69	0	264	0	0	0	0	0	0	0	0	0	0	20	0	0	VQSR	264	genomes
rank	False	True	True	True	98	0.005999486233036414	0.0077479479303446215	84	47	37	0	0	20	18	0	84	0	0	0	0	0	0	0	0	0	0	17	0	31	RF	84	genomes
rank	False	True	True	True	98	-21.48	-15.0	122	71	51	0	0	29	19	0	122	0	0	0	0	0	0	0	0	0	0	11	0	0	VQSR	122	genomes
rank	False	True	True	True	99	0.004343003197318378	0.005969202200582145	41	29	12	0	0	10	8	0	41	0	0	0	0	0	0	0	0	0	0	16	0	23	RF	41	genomes
rank	False	True	True	True	99	-35.04	-21.75	57	31	26	0	0	17	19	0	57	0	0	0	0	0	0	0	0	0	0	8	0	0	VQSR	57	genomes
rank	False	True	True	True	100	0.0015063146574879702	0.004302671734482849	47	23	24	0	0	8	12	0	47	0	0	0	0	1	0	0	0	0	0	19	0	13	RF	47	genomes
rank	False	True	True	True	100	-5058.0	-35.15	31	19	12	0	0	3	10	0	31	0	0	0	0	0	0	0	0	0	0	2	0	0	VQSR	31	genomes
rank	True	False	False	False	1	21.47	102.48	143	0	0	38	105	0	143	0	0	0	0	0	15	3	17	0	0	0	0	13	129	0	VQSR	0	genomes
rank	True	False	False	False	2	20.89	21.46	121	0	0	40	81	0	121	0	0	0	0	0	11	1	11	0	0	0	0	1	118	0	VQSR	0	genomes
rank	True	False	False	False	3	20.48	20.88	127	0	0	38	89	0	127	0	0	0	0	0	22	1	24	0	0	0	1	2	115	0	VQSR	0	genomes
rank	True	False	False	False	4	19.96	20.46	128	0	0	46	82	0	128	0	0	0	0	0	14	1	15	0	0	0	1	1	104	0	VQSR	0	genomes
rank	True	False	False	False	5	19.21	19.95	161	0	0	50	111	0	161	0	0	0	0	0	25	0	25	0	0	0	1	3	76	0	VQSR	0	genomes
rank	True	False	False	False	6	18.5	19.19	161	0	0	57	104	0	161	0	0	0	0	0	17	2	21	2	0	0	0	2	81	0	VQSR	0	genomes
rank	True	False	False	False	7	0.9709104254706233	0.9709104254706233	248	0	0	71	177	0	248	0	0	0	0	0	37	3	39	0	0	0	0	0	203	8	RF	0	genomes
rank	True	False	False	False	7	18.16	18.49	145	0	0	58	87	0	145	0	0	0	0	0	19	3	20	0	0	0	1	0	88	0	VQSR	0	genomes
rank	True	False	False	False	8	17.79	18.15	159	0	0	54	105	0	159	0	0	0	0	0	24	2	24	0	0	0	2	2	78	0	VQSR	0	genomes
rank	True	False	False	False	9	17.36	17.79	177	0	0	70	107	0	177	1	0	0	0	0	19	1	23	0	0	0	3	3	59	0	VQSR	0	genomes
rank	True	False	False	False	10	16.95	17.35	228	0	0	79	149	0	228	0	0	0	0	0	16	0	18	0	0	0	0	7	55	0	VQSR	0	genomes
rank	True	False	False	False	11	0.9706029258567433	0.9706568065150375	29	0	0	17	12	0	29	0	0	0	0	0	2	0	3	0	0	0	1	0	8	1	RF	0	genomes
rank	True	False	False	False	11	16.62	16.95	215	0	0	85	130	0	215	0	0	0	0	0	26	1	28	0	0	0	3	3	40	0	VQSR	0	genomes
rank	True	False	False	False	12	0.9694128629612485	0.9696664819168342	400	0	0	164	236	0	400	0	0	0	0	0	61	3	65	0	0	0	3	0	83	23	RF	0	genomes
rank	True	False	False	False	12	16.32	16.62	208	0	0	89	119	0	208	0	0	0	0	0	22	1	25	0	0	0	2	3	37	0	VQSR	0	genomes
rank	True	False	False	False	13	0.9671342752321962	0.9693959633138188	164	0	0	65	99	0	164	1	0	0	0	0	30	0	33	0	0	0	1	0	31	9	RF	0	genomes
rank	True	False	False	False	13	16.05	16.32	241	0	0	113	128	0	241	0	0	0	0	0	36	3	36	0	0	0	6	2	43	0	VQSR	0	genomes
rank	True	False	False	False	14	15.8	16.04	267	0	0	100	167	0	267	0	0	0	0	0	38	2	40	0	0	0	4	4	43	0	VQSR	0	genomes
rank	True	False	False	False	15	0.9655978907469793	0.9664274618239806	204	0	0	81	123	0	204	0	0	0	0	0	26	0	26	0	0	0	2	0	15	11	RF	0	genomes
rank	True	False	False	False	15	15.63	15.8	266	0	0	123	143	0	266	0	0	0	0	0	37	5	39	0	0	0	5	3	28	0	VQSR	0	genomes
rank	True	False	False	False	16	0.9654093810461192	0.9655699976274684	8	0	0	4	4	0	8	0	0	0	0	0	2	0	3	0	0	0	0	0	1	0	RF	0	genomes
rank	True	False	False	False	16	15.49	15.63	269	0	0	106	163	0	269	0	0	0	0	0	33	1	39	0	0	0	3	1	36	0	VQSR	0	genomes
rank	True	False	False	False	17	0.9651835182701917	0.9653465338103753	14	0	0	5	9	0	14	0	0	0	0	0	3	0	3	0	0	0	0	1	1	0	RF	0	genomes
rank	True	False	False	False	17	15.37	15.49	271	0	0	109	162	0	271	0	0	0	0	0	37	1	42	0	0	0	1	1	19	0	VQSR	0	genomes
rank	True	False	False	False	18	0.9646299116212763	0.9651011925155042	37	0	0	14	23	0	37	0	0	0	0	0	6	1	6	0	0	0	0	0	2	5	RF	0	genomes
rank	True	False	False	False	18	15.26	15.37	233	0	0	91	142	0	233	0	0	0	0	2	45	4	50	0	0	0	1	1	15	0	VQSR	0	genomes
rank	True	False	False	False	19	0.9638166155900145	0.9645889033904467	271	0	0	110	161	0	271	0	0	0	0	0	45	4	52	0	0	0	4	0	15	20	RF	0	genomes
rank	True	False	False	False	19	15.16	15.26	250	0	0	111	139	0	250	0	0	0	0	0	28	2	32	0	0	0	3	2	13	0	VQSR	0	genomes
rank	True	False	False	False	20	0.961652887163059	0.9638166155900145	263	0	0	109	154	0	263	0	0	0	0	0	37	0	38	0	0	0	1	0	20	20	RF	0	genomes
rank	True	False	False	False	20	15.07	15.16	242	0	0	106	136	0	242	0	0	0	0	0	34	5	37	0	0	0	4	0	15	0	VQSR	0	genomes
rank	True	False	False	False	21	0.9611171891193184	0.9615374423253988	94	0	0	36	58	0	94	0	0	0	0	0	16	1	16	0	0	0	0	0	3	7	RF	0	genomes
rank	True	False	False	False	21	14.98	15.06	242	0	0	116	126	0	242	0	0	0	0	0	45	1	46	0	0	0	4	2	12	0	VQSR	0	genomes
rank	True	False	False	False	22	0.9606909716009678	0.961038544677249	15	0	0	4	11	0	15	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	RF	0	genomes
rank	True	False	False	False	22	14.9	14.98	264	0	0	112	152	0	264	0	0	0	0	0	38	1	38	1	0	0	3	1	9	0	VQSR	0	genomes
rank	True	False	False	False	23	0.9595595147192993	0.960541236997903	305	0	0	128	177	0	305	0	0	0	0	0	45	1	49	0	0	0	0	0	9	20	RF	0	genomes
rank	True	False	False	False	23	14.82	14.9	234	0	0	115	119	0	234	0	0	0	0	0	35	4	36	0	0	0	2	1	6	0	VQSR	0	genomes
rank	True	False	False	False	24	0.9548374433909742	0.9594363668106521	265	0	0	125	140	0	265	0	0	0	0	0	45	1	47	0	0	0	3	4	36	15	RF	0	genomes
rank	True	False	False	False	24	14.75	14.82	220	0	0	100	120	0	220	0	0	0	0	0	35	1	37	0	0	0	2	2	8	0	VQSR	0	genomes
rank	True	False	False	False	25	0.95191634519579	0.954781361119686	265	0	0	95	170	0	265	0	0	0	0	0	29	0	30	0	0	0	0	1	80	15	RF	0	genomes
rank	True	False	False	False	25	14.68	14.75	219	0	0	112	107	0	219	0	0	0	0	0	27	0	28	0	0	0	0	1	4	0	VQSR	0	genomes
rank	True	False	False	False	26	0.9498028631463764	0.9517614496900128	78	0	0	39	39	0	78	0	0	0	0	0	10	0	10	0	0	0	2	0	5	3	RF	0	genomes
rank	True	False	False	False	26	14.62	14.68	232	0	0	108	124	0	232	0	0	0	0	0	28	2	28	0	0	0	3	1	6	0	VQSR	0	genomes
rank	True	False	False	False	27	0.9475534109723335	0.9496026236342149	153	0	0	76	77	0	153	0	0	0	0	0	15	0	18	0	0	0	1	0	13	8	RF	0	genomes
rank	True	False	False	False	27	14.55	14.61	218	0	0	106	112	0	218	0	0	0	0	0	27	1	31	0	0	0	0	2	3	0	VQSR	0	genomes
rank	True	False	False	False	28	0.9462782196948138	0.9475204742178183	116	0	0	49	67	0	116	0	0	0	0	0	18	1	18	0	0	0	1	0	10	12	RF	0	genomes
rank	True	False	False	False	28	14.49	14.55	235	0	0	110	125	0	235	0	0	0	0	0	33	1	35	0	0	0	2	1	3	0	VQSR	0	genomes
rank	True	False	False	False	29	0.9434728546529213	0.946068419587683	142	0	0	53	89	0	142	0	0	0	0	0	23	0	27	0	0	0	1	0	4	12	RF	0	genomes
rank	True	False	False	False	29	14.44	14.49	204	0	0	99	105	0	204	0	0	0	0	0	28	1	31	0	0	0	0	1	0	0	VQSR	0	genomes
rank	True	False	False	False	30	0.9362748356742585	0.9431786796197601	248	0	0	113	135	0	248	0	0	0	0	0	35	0	41	0	0	0	2	0	12	15	RF	0	genomes
rank	True	False	False	False	30	14.38	14.43	185	0	0	88	97	0	185	0	0	0	0	0	26	2	27	0	0	0	0	0	1	0	VQSR	0	genomes
rank	True	False	False	False	31	0.9332855045454258	0.9362002512501019	311	0	0	112	199	0	311	0	0	0	0	0	56	5	61	0	0	0	2	0	120	19	RF	0	genomes
rank	True	False	False	False	31	14.33	14.38	233	0	0	106	127	0	233	0	0	0	0	0	37	1	39	0	0	0	0	1	1	0	VQSR	0	genomes
rank	True	False	False	False	32	0.9310177072368541	0.933272843322956	223	0	0	106	117	0	223	0	0	0	0	0	36	3	37	0	0	0	2	4	28	12	RF	0	genomes
rank	True	False	False	False	32	14.28	14.33	197	0	0	109	88	0	197	0	0	0	0	0	25	1	28	0	0	0	0	2	2	0	VQSR	0	genomes
rank	True	False	False	False	33	0.9288200189209865	0.9309952512289487	335	0	0	138	197	0	335	0	0	0	0	0	62	7	70	0	0	0	0	0	15	19	RF	0	genomes
rank	True	False	False	False	33	14.23	14.28	174	0	0	74	100	0	174	0	0	0	0	0	24	1	26	0	0	0	0	0	3	0	VQSR	0	genomes
rank	True	False	False	False	34	0.9271253377294087	0.9287888591152536	203	0	0	92	111	0	203	0	0	0	0	0	26	2	29	0	0	0	2	0	20	21	RF	0	genomes
rank	True	False	False	False	34	14.19	14.23	204	0	0	89	115	0	204	0	0	0	0	0	25	2	29	0	0	0	2	1	2	0	VQSR	0	genomes
rank	True	False	False	False	35	0.9248016669641794	0.9271105185539913	237	0	0	98	139	0	237	0	0	0	0	0	36	1	36	0	0	0	2	0	17	19	RF	0	genomes
rank	True	False	False	False	35	14.15	14.19	196	0	0	83	113	0	196	0	0	0	0	0	29	0	30	0	0	0	0	4	1	0	VQSR	0	genomes
rank	True	False	False	False	36	0.9184793820577498	0.9247717218834212	321	0	0	126	195	0	321	0	0	0	0	0	55	3	62	0	0	0	1	1	59	36	RF	0	genomes
rank	True	False	False	False	36	14.11	14.15	190	0	0	79	111	0	190	0	0	0	0	0	24	2	28	0	0	0	1	0	2	0	VQSR	0	genomes
rank	True	False	False	False	37	0.9126686644786706	0.9184327856878589	278	0	0	134	144	0	278	0	0	0	0	0	49	2	52	0	0	0	0	1	23	41	RF	0	genomes
rank	True	False	False	False	37	14.07	14.11	168	0	0	86	82	0	168	0	0	0	0	0	24	0	25	0	0	0	0	0	2	0	VQSR	0	genomes
rank	True	False	False	False	38	0.9087610014362046	0.9126489939900975	163	0	0	65	98	0	163	0	0	0	0	0	27	1	27	0	0	0	0	0	11	15	RF	0	genomes
rank	True	False	False	False	38	14.04	14.07	205	0	0	97	108	0	205	0	0	0	0	0	37	0	40	0	0	0	1	0	1	0	VQSR	0	genomes
rank	True	False	False	False	39	0.9029865366484437	0.9087511729867361	242	0	0	94	148	0	242	0	0	0	0	0	32	2	37	0	0	0	1	1	20	25	RF	0	genomes
rank	True	False	False	False	39	14.01	14.04	167	0	0	74	93	0	167	0	0	0	0	0	19	1	23	0	0	0	0	0	1	0	VQSR	0	genomes
rank	True	False	False	False	40	0.8967561807491377	0.9028936977794407	200	0	0	96	104	0	200	0	0	0	0	0	30	4	33	0	0	0	4	0	36	21	RF	0	genomes
rank	True	False	False	False	40	13.98	14.01	159	0	0	70	89	0	159	0	0	0	0	0	22	2	25	0	0	0	0	2	2	0	VQSR	0	genomes
rank	True	False	False	False	41	0.8916764394228854	0.8966857396269	207	0	0	89	118	0	207	0	0	0	0	0	40	5	41	0	0	0	0	0	28	31	RF	0	genomes
rank	True	False	False	False	41	13.95	13.98	178	0	0	82	96	0	178	0	0	0	0	0	27	2	30	0	0	0	0	0	1	0	VQSR	0	genomes
rank	True	False	False	False	42	0.8889515086381322	0.8916491408841548	106	0	0	34	72	0	106	0	0	0	0	0	19	0	22	0	0	0	0	0	15	8	RF	0	genomes
rank	True	False	False	False	42	13.92	13.94	176	0	0	96	80	0	176	0	0	0	0	0	35	2	35	0	0	0	0	0	2	0	VQSR	0	genomes
rank	True	False	False	False	43	0.8849241395519442	0.8889077718879805	155	0	0	69	86	0	155	0	0	0	0	0	23	1	28	0	0	0	0	0	12	15	RF	0	genomes
rank	True	False	False	False	43	13.89	13.91	181	0	0	86	95	0	181	0	0	0	0	0	23	2	27	0	0	0	0	0	0	0	VQSR	0	genomes
rank	True	False	False	False	44	0.8815319710285303	0.8847965559837747	175	0	0	72	103	0	175	0	0	0	0	0	32	0	33	0	0	0	1	3	28	9	RF	0	genomes
rank	True	False	False	False	44	13.85	13.88	189	0	0	83	106	0	189	0	0	0	0	0	27	3	31	0	0	0	1	0	2	0	VQSR	0	genomes
rank	True	False	False	False	45	0.8760640732265813	0.881446600819241	178	0	0	69	109	0	178	0	0	0	0	0	29	1	29	0	0	0	0	1	34	11	RF	0	genomes
rank	True	False	False	False	45	13.82	13.85	175	0	0	93	82	0	175	0	0	0	0	0	19	0	20	0	0	0	1	0	1	0	VQSR	0	genomes
rank	True	False	False	False	46	0.8691275205531083	0.8759683837427455	238	0	0	110	128	0	238	0	0	0	0	0	34	2	36	0	0	0	1	1	19	34	RF	0	genomes
rank	True	False	False	False	46	13.8	13.82	160	0	0	76	84	0	160	0	0	0	0	1	29	1	29	0	0	0	0	4	1	0	VQSR	0	genomes
rank	True	False	False	False	47	0.864611364905459	0.8689981046152743	103	0	0	44	59	0	103	0	0	0	0	0	20	1	22	0	0	0	0	0	9	27	RF	0	genomes
rank	True	False	False	False	47	13.77	13.79	169	0	0	82	87	0	169	0	0	0	0	0	25	0	28	0	0	0	0	1	0	0	VQSR	0	genomes
rank	True	False	False	False	48	0.8617726454463828	0.8644209158279906	40	0	0	19	21	0	40	0	0	0	0	0	3	1	4	0	0	0	0	0	7	10	RF	0	genomes
rank	True	False	False	False	48	13.74	13.76	167	0	0	73	94	0	167	0	0	0	0	0	23	1	24	0	0	0	0	1	1	0	VQSR	0	genomes
rank	True	False	False	False	49	0.8587628062959636	0.8616451825210776	79	0	0	32	47	0	79	0	0	0	0	0	11	1	13	0	0	0	0	0	11	8	RF	0	genomes
rank	True	False	False	False	49	13.71	13.73	162	0	0	62	100	0	162	0	0	0	0	0	18	0	18	0	0	0	0	2	0	0	VQSR	0	genomes
rank	True	False	False	False	50	0.8565795706723235	0.8587185514873098	49	0	0	21	28	0	49	0	0	0	0	0	11	0	13	0	0	0	0	1	3	9	RF	0	genomes
rank	True	False	False	False	50	13.68	13.7	154	0	0	65	89	0	154	0	0	0	0	0	20	1	26	0	0	0	0	1	2	0	VQSR	0	genomes
rank	True	False	False	False	51	0.8543276888625703	0.8564530592362146	52	0	0	29	23	0	52	0	0	0	0	0	6	2	8	0	0	0	0	0	0	14	RF	0	genomes
rank	True	False	False	False	51	13.64	13.67	158	0	0	82	76	0	158	0	0	0	0	0	16	3	17	0	0	0	0	1	2	0	VQSR	0	genomes
rank	True	False	False	False	52	0.8519763463773204	0.854261421049805	79	0	0	45	34	0	79	0	0	0	0	0	14	1	14	0	0	0	0	1	3	10	RF	0	genomes
rank	True	False	False	False	52	13.61	13.64	160	0	0	81	79	0	160	0	0	0	0	0	19	2	20	0	0	0	0	1	0	0	VQSR	0	genomes
rank	True	False	False	False	53	0.8497599375061048	0.8518935685399589	77	0	0	27	50	0	77	0	0	0	0	0	12	0	14	0	0	0	0	0	4	14	RF	0	genomes
rank	True	False	False	False	53	13.58	13.61	118	0	0	64	54	0	118	0	0	0	0	0	17	1	17	0	0	0	0	0	1	0	VQSR	0	genomes
rank	True	False	False	False	54	0.8474994413709326	0.8497138171262039	119	0	0	61	58	0	119	0	0	0	0	0	14	2	14	0	0	0	2	0	8	25	RF	0	genomes
rank	True	False	False	False	54	13.55	13.58	138	0	0	60	78	0	138	0	0	0	0	0	15	2	15	0	0	0	0	0	0	0	VQSR	0	genomes
rank	True	False	False	False	55	0.844899945520114	0.8474074728916385	216	0	0	89	127	0	216	0	0	0	0	0	26	0	30	0	0	0	1	1	5	33	RF	0	genomes
rank	True	False	False	False	55	13.52	13.55	115	0	0	61	54	0	115	0	0	0	0	0	11	1	11	0	0	0	0	3	0	0	VQSR	0	genomes
rank	True	False	False	False	56	0.8420685726173228	0.8447349818878116	126	0	0	58	68	0	126	0	0	0	0	0	15	0	17	0	0	0	0	1	3	11	RF	0	genomes
rank	True	False	False	False	56	13.49	13.52	141	0	0	64	77	0	141	0	0	0	0	0	11	0	11	0	0	0	0	5	0	0	VQSR	0	genomes
rank	True	False	False	False	57	0.8394851051957689	0.8420146910252423	76	0	0	33	43	0	76	0	0	0	0	0	12	2	12	0	0	0	0	2	8	12	RF	0	genomes
rank	True	False	False	False	57	13.46	13.49	149	0	0	73	76	0	149	0	0	0	0	0	18	0	19	0	0	0	0	0	0	0	VQSR	0	genomes
rank	True	False	False	False	58	0.8364547891691594	0.8394410074933	165	0	0	90	75	0	165	0	0	0	0	0	11	2	12	0	0	0	1	2	7	31	RF	0	genomes
rank	True	False	False	False	58	13.42	13.45	120	0	0	66	54	0	120	0	0	0	0	0	17	2	17	0	0	0	0	1	1	0	VQSR	0	genomes
rank	True	False	False	False	59	0.8326097536218521	0.8364429628881991	213	0	0	96	117	0	213	0	0	0	0	0	28	1	32	0	0	1	0	1	5	32	RF	0	genomes
rank	True	False	False	False	59	13.39	13.42	149	0	0	71	78	0	149	0	0	0	0	0	14	2	14	0	0	0	1	1	2	0	VQSR	0	genomes
rank	True	False	False	False	60	0.8284685791217394	0.8325185050684912	188	0	0	89	99	0	188	0	0	0	0	0	29	2	32	0	0	0	1	1	6	17	RF	0	genomes
rank	True	False	False	False	60	13.35	13.39	154	0	0	71	83	0	154	0	0	0	0	0	18	1	21	0	0	0	0	1	0	0	VQSR	0	genomes
rank	True	False	False	False	61	0.8237090566943384	0.8284093361980338	208	0	0	87	121	0	208	0	0	0	0	1	28	2	28	0	0	0	1	4	5	29	RF	0	genomes
rank	True	False	False	False	61	13.32	13.35	137	0	0	59	78	0	137	0	0	0	0	0	15	0	16	0	0	0	0	1	0	0	VQSR	0	genomes
rank	True	False	False	False	62	0.8188330824180312	0.8236824998689283	205	0	0	79	126	0	205	0	0	0	0	0	32	0	33	0	0	0	1	4	7	30	RF	0	genomes
rank	True	False	False	False	62	13.28	13.32	140	0	0	73	67	0	140	0	0	0	0	0	15	3	17	0	0	0	0	2	0	0	VQSR	0	genomes
rank	True	False	False	False	63	0.8141448654696883	0.8187774695375102	368	0	0	195	173	0	368	0	0	0	0	0	38	6	42	0	0	0	0	6	9	83	RF	0	genomes
rank	True	False	False	False	63	13.24	13.28	134	0	0	66	68	0	134	0	0	0	0	0	17	0	17	0	0	0	0	1	0	0	VQSR	0	genomes
rank	True	False	False	False	64	0.8108699436229699	0.814098851020924	111	0	0	58	53	0	111	0	0	0	0	0	10	1	12	0	0	0	0	0	3	19	RF	0	genomes
rank	True	False	False	False	64	13.2	13.24	165	0	0	70	95	0	165	0	0	0	0	0	11	2	12	0	0	0	0	1	0	0	VQSR	0	genomes
rank	True	False	False	False	65	0.8060394410646425	0.8108188775733917	327	0	0	198	129	0	327	0	0	0	0	0	35	1	36	0	0	0	2	0	6	81	RF	0	genomes
rank	True	False	False	False	65	13.16	13.2	140	0	0	63	77	0	140	0	0	0	0	0	17	1	18	0	0	0	0	3	1	0	VQSR	0	genomes
rank	True	False	False	False	66	0.8018892638863048	0.8060347772133308	313	0	0	176	137	0	313	0	0	0	0	0	31	0	32	0	0	0	0	5	4	88	RF	0	genomes
rank	True	False	False	False	66	13.11	13.15	140	0	0	64	76	0	140	0	0	0	0	0	16	0	17	0	0	0	0	0	0	0	VQSR	0	genomes
rank	True	False	False	False	67	0.7959889584380629	0.8018577543873981	258	0	0	150	108	0	258	0	0	0	0	0	26	3	27	0	0	0	1	3	7	70	RF	0	genomes
rank	True	False	False	False	67	13.06	13.11	144	0	0	73	71	0	144	0	0	0	0	0	7	1	7	0	0	0	0	4	0	0	VQSR	0	genomes
rank	True	False	False	False	68	0.7904431865758608	0.7959054426040328	283	0	0	138	145	0	283	0	0	0	0	0	24	4	25	0	0	0	1	6	2	107	RF	0	genomes
rank	True	False	False	False	68	13.01	13.06	131	0	0	48	83	0	131	0	0	0	0	2	10	0	11	0	0	0	0	4	0	0	VQSR	0	genomes
rank	True	False	False	False	69	0.784331255553478	0.790385048240701	206	0	0	116	90	0	206	0	0	0	0	0	25	0	26	0	0	0	0	6	3	59	RF	0	genomes
rank	True	False	False	False	69	12.95	13.01	164	0	0	83	81	0	164	0	0	0	0	0	11	1	11	0	0	0	0	5	1	0	VQSR	0	genomes
rank	True	False	False	False	70	0.7785866599892656	0.7842651211571315	225	0	0	118	107	0	225	0	0	0	0	0	33	0	33	0	0	0	2	5	3	67	RF	0	genomes
rank	True	False	False	False	70	12.89	12.95	202	0	0	84	118	0	202	0	0	0	0	0	13	1	14	0	0	0	0	6	2	0	VQSR	0	genomes
rank	True	False	False	False	71	0.7715497480580948	0.7785575312630593	200	0	0	103	97	0	200	0	0	0	0	0	24	1	27	0	0	0	1	7	4	63	RF	0	genomes
rank	True	False	False	False	71	12.83	12.89	200	0	0	91	109	0	200	0	0	0	0	0	15	0	16	0	0	0	0	12	1	0	VQSR	0	genomes
rank	True	False	False	False	72	0.7632879581628961	0.7713371234455128	250	0	0	122	128	0	250	0	0	0	0	1	21	1	23	0	0	0	2	10	6	78	RF	0	genomes
rank	True	False	False	False	72	12.76	12.83	182	0	0	91	91	0	182	0	0	0	0	0	10	0	11	0	0	0	0	9	1	0	VQSR	0	genomes
rank	True	False	False	False	73	0.7537162388481118	0.7632005886713651	228	0	0	123	105	0	228	0	0	0	0	0	17	1	18	0	0	0	2	5	3	88	RF	0	genomes
rank	True	False	False	False	73	12.68	12.76	184	0	0	91	93	0	184	0	0	0	0	0	8	0	9	0	0	0	0	13	1	0	VQSR	0	genomes
rank	True	False	False	False	74	0.7419680266801221	0.7535985649846697	309	0	0	150	159	0	309	0	0	0	0	0	43	2	47	0	0	0	0	4	9	72	RF	0	genomes
rank	True	False	False	False	74	12.6	12.68	213	0	0	102	111	0	213	0	0	0	0	0	15	3	16	0	0	0	0	15	0	0	VQSR	0	genomes
rank	True	False	False	False	75	0.7304611284811954	0.7419549533229932	351	0	0	174	177	0	351	0	0	0	0	0	35	2	35	0	0	0	3	9	4	106	RF	0	genomes
rank	True	False	False	False	75	12.5	12.59	215	0	0	104	111	0	215	0	0	0	0	1	14	0	14	0	0	0	0	8	1	0	VQSR	0	genomes
rank	True	False	False	False	76	0.7218473832580262	0.7302242827084366	215	0	0	121	94	0	215	0	0	0	0	0	20	3	21	0	0	0	0	9	2	66	RF	0	genomes
rank	True	False	False	False	76	12.39	12.5	238	0	0	108	130	0	238	0	0	0	0	0	9	1	12	0	0	0	0	15	2	0	VQSR	0	genomes
rank	True	False	False	False	77	0.7088010830190643	0.7217463782891984	401	0	0	231	170	0	401	0	0	0	0	0	32	2	34	0	0	0	0	9	2	147	RF	0	genomes
rank	True	False	False	False	77	12.27	12.39	283	0	0	118	165	0	283	0	0	0	0	1	17	3	18	0	0	0	0	20	0	0	VQSR	0	genomes
rank	True	False	False	False	78	0.6881113346058491	0.7087673656391578	747	0	0	426	321	0	747	0	0	0	0	1	77	2	80	1	0	0	4	26	5	270	RF	0	genomes
rank	True	False	False	False	78	12.12	12.26	334	0	0	151	183	0	334	0	0	0	0	0	12	0	13	0	0	0	0	25	0	0	VQSR	0	genomes
rank	True	False	False	False	79	0.6673924863950548	0.6880864346695172	770	0	0	441	329	0	770	0	0	0	0	1	70	2	74	2	0	1	2	35	5	283	RF	0	genomes
rank	True	False	False	False	79	11.94	12.12	341	0	0	153	188	0	341	0	0	0	0	0	10	2	11	0	0	0	0	33	1	0	VQSR	0	genomes
rank	True	False	False	False	80	0.6494365498908432	0.6673449178941828	550	0	0	326	224	0	550	0	0	0	0	2	42	2	45	0	0	0	2	25	3	223	RF	0	genomes
rank	True	False	False	False	80	11.71	11.94	396	0	0	183	213	0	396	0	0	0	0	2	21	5	21	0	0	0	0	53	0	0	VQSR	0	genomes
rank	True	False	False	False	81	0.6303525338846934	0.6493924057014949	601	0	0	346	255	0	601	0	0	0	0	0	58	4	66	0	0	0	2	18	5	205	RF	0	genomes
